"","year","Effort","sample.bout","date","obsname","Area","Region.Label","Sample.Label","GridPointID","Minute","Species","Aspect","distance","How","Flock","WindAvg_mph","WindMax_mph","RH_Point","Temp_Point","Tree","Shrub","Spurge","LastRxBurn","ERC_Verdict","ERC_Treat","Group"
"933","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",4,"BRTH",0,110,"C",1,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"934","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",1,"FISP",1,63,"C",1,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"935","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",5,"LASP",0,90,"C",1,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"936","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",2,"SPTO",1,70,"C",1,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"937","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",1,"MODO",0,102,"V",1,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"938","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",NA,NA,NA,NA,NA,NA,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"939","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",2,"SPTO",0,61,"C",1,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"940","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",1,"FISP",7,61,"C",1,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"941","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",12,"GAR-LOWja-12",5,"BHCO",2,89,"V",9,1.7,3.5,79.1,61.6,"N","Y","N","nd","E","ongoing","GAR-LOW"
"942","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"LASP",3,122,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"943","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"FISP",5,115,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"944","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"CHSP",1,90,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"945","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"DICK",1,59,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"946","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"SPTO",3,100,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"947","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"SPTO",4,70,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"948","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",NA,NA,NA,NA,NA,NA,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"949","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"GRCA",5,85,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"950","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"GRCA",5,110,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"951","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"FISP",2,120,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"952","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"BHCO",0,62,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"953","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"FISP",3,65,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"954","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",13,"GAR-LOWja-13",1,"DICK",1,85,"C",1,0.9,2.7,79,61.7,"N","Y","N","nd","E","ongoing","GAR-LOW"
"955","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",1,"SPTO",3,118,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"956","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",1,"SPTO",4,180,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"957","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",1,"SPTO",7,145,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"958","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",1,"GRSP",1,60,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"959","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",3,"GRSP",2,90,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"960","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",2,"GRSP",1,34,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"961","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",2,"WEME",1,190,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"962","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",5,"MODO",4,118,"V",2,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"963","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",2,"FISP",5,150,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"964","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",4,"DICK",3,130,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"965","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",4,"DICK",2,110,"C",1,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"966","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",14,"GAR-LOWja-14",NA,NA,NA,NA,NA,NA,NA,NA,78.8,61.9,"N","Y","N","nd","E","2023","GAR-LOW"
"967","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"DICK",4,95,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"968","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"DICK",4,89,"C",2,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"969","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"GRSP",5,22,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"970","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",4,"UPSA",7,180,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"971","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"DICK",0,83,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"972","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"DICK",5,87,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"973","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"SOSP",5,90,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"974","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"BLGR",5,82,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"975","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"DICK",6,85,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"976","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",NA,NA,NA,NA,NA,NA,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"977","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",2,"HOWR",2,110,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"978","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",2,"SPTO",4,47,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"979","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",3,"BHCO",4,38,"V",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"980","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",3,"WEME",7,300,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"981","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",3,"MODO",5,210,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"982","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",4,"NOCA",6,160,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"983","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",5,"GRSP",7,41,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"984","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",5,"DICK",5,55,"V",3,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"985","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"AMCR",7,200,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"986","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",5,"BRTH",4,105,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"987","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",4,"GAR-LOWja-4",1,"DICK",4,80,"C",1,1.1,1.4,80.8,59.7,"N","Y","N","nd","R","2023","GAR-LOW"
"988","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",3,"DICK",2,65,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"989","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",3,"SPTO",2,110,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"990","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"NOBO",4,125,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"991","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"MODO",2,200,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"992","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"MODO",0,300,"C",3,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"993","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"FISP",7,130,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"994","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"MODO",4,250,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"995","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",2,"SPTO",5,81,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"996","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",2,"BHCO",0,90,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"997","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",2,"AMCR",4,250,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"998","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",3,"FISP",1,95,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"999","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",3,"DICK",1,80,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1000","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"BHCO",6,110,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1001","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"GRSP",4,31,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1002","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",4,"GRSP",3,39,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1003","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",4,"BLGR",6,135,"V",3,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1004","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",4,"BEVI",4,139,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1005","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",5,"SPTO",0,145,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1006","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",5,"LASP",3,120,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1007","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",5,"BHCO",3,188,"V",12,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1008","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"HOWR",5,90,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1009","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",NA,NA,NA,NA,NA,NA,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1010","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"SPTO",4,55,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1011","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",5,"GAR-LOWja-5",1,"NOCA",0,110,"C",1,2.7,3.3,80.6,59.9,"Y","Y","N","nd","R","2023","GAR-LOW"
"1012","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"BHCO",7,130,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1013","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"WEME",1,129,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1014","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"OROR",0,140,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1015","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"GRSP",1,28,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1016","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"BLGR",0,145,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1017","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"HOWR",6,39,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1018","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"HOWR",7,120,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1019","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"SPTO",5,125,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1020","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",2,"DICK",4,52,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1021","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",2,"MODO",2,29,"V",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1022","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",2,"BLGR",2,28,"V",3,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1023","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",NA,NA,NA,NA,NA,NA,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1024","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",3,"BHCO",2,30,"V",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1025","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"GRSP",5,60,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1026","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",4,"EAKI",2,27,"V",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1027","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",4,"NOBO",5,140,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1028","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",3,"FISP",1,77,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1029","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",1,"LASP",6,16,"V",3,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1030","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",3,"WITU",5,280,"C",1,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1031","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",6,"GAR-LOWja-6",3,"MODO",5,190,"V",3,2.4,3.3,80.4,60.1,"N","Y","N","nd","R","2023","GAR-LOW"
"1032","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",1,"SPTO",4,120,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1033","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",1,"FISP",7,125,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1034","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",1,"GRSP",3,40,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1035","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",1,"BHCO",4,109,"V",3,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1036","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",1,"WEME",0,190,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1037","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",1,"GRSP",4,53,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1038","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",2,"BHCO",3,118,"V",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1039","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",2,"NOBO",4,125,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1040","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",NA,NA,NA,NA,NA,NA,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1041","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",2,"MODO",5,110,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1042","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",1,"FISP",1,75,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1043","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",1,"FISP",2,60,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1044","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",5,"LASP",1,100,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1045","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",3,"BRTH",6,24,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1046","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",7,"GAR-LOWja-7",3,"FISP",6,125,"C",1,0,0,80.2,60.3,"N","Y","N","nd","E","2023","GAR-LOW"
"1047","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",2,"SPTO",2,47,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1048","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",3,"MODO",3,139,"V",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1049","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",5,"LASP",3,123,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1050","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",1,"AGOL",2,83,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1051","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",2,"LASP",5,68,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1052","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",1,"CHSP",6,60,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1053","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",1,"BHCO",6,62,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1054","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",2,"SPTO",1,58,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1055","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",1,"MODO",7,63,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1056","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",1,"BHCO",0,31,"V",2,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1057","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",2,"SPTO",0,16,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1058","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",NA,NA,NA,NA,NA,NA,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1059","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",8,"GAR-LOWja-8",1,"FISP",2,90,"C",1,1.9,3.2,79.3,61.3,"N","Y","N","nd","E","ongoing","GAR-LOW"
"1060","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",9,"GAR-LOWja-9",1,"LASP",3,81,"C",1,3.7,4.3,79.5,61.1,"N","N","N","nd","E","ongoing","GAR-LOW"
"1061","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",9,"GAR-LOWja-9",1,"AGOL",2,64,"C",1,3.7,4.3,79.5,61.1,"N","N","N","nd","E","ongoing","GAR-LOW"
"1062","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",9,"GAR-LOWja-9",1,"DICK",4,38,"C",1,3.7,4.3,79.5,61.1,"N","N","N","nd","E","ongoing","GAR-LOW"
"1063","2024","1","1","7/6/2024","01",234.7,"GAR-LOWja",9,"GAR-LOWja-9",4,"NODO",0,160,"C",1,3.7,4.3,79.5,61.1,"N","N","N","nd","E","ongoing","GAR-LOW"
